HITId,short_file_name,vote,condition_num,workerid_hash
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3412.wav,-3,12,w_8499295270598078675
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F8D21.wav,-2,21,w_16195791172008573163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F5D13.wav,-3,13,w_16195791172008573163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3F23.wav,-2,23,w_16195791172008573163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0404.wav,3,4,w_16195791172008573163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0B11.wav,-3,11,w_16195791172008573163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F6218.wav,-3,18,w_16195791172008573163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M2901.wav,-1,1,w_16195791172008573163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3412.wav,-2,12,w_16195791172008573163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0B11.wav,-3,11,w_9176092270330791442
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F5D13.wav,-3,13,w_9176092270330791442
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F6218.wav,-3,18,w_9176092270330791442
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M2901.wav,-1,1,w_9176092270330791442
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0404.wav,-3,4,w_9176092270330791442
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3F23.wav,-2,23,w_9176092270330791442
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F8D21.wav,-1,21,w_9176092270330791442
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3412.wav,-3,12,w_9176092270330791442
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0B11.wav,-3,11,w_665222000156605994
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F8D21.wav,-1,21,w_665222000156605994
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M2901.wav,-1,1,w_665222000156605994
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F5D13.wav,-2,13,w_665222000156605994
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F6218.wav,-2,18,w_665222000156605994
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3F23.wav,-1,23,w_665222000156605994
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3412.wav,-3,12,w_665222000156605994
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0404.wav,-3,4,w_665222000156605994
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3412.wav,-2,12,w_15905083940367992735
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3F23.wav,-3,23,w_15905083940367992735
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F6218.wav,-2,18,w_15905083940367992735
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F5D13.wav,-2,13,w_15905083940367992735
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0404.wav,-2,4,w_15905083940367992735
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F8D21.wav,-3,21,w_15905083940367992735
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M2901.wav,0,1,w_15905083940367992735
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0B11.wav,-2,11,w_15905083940367992735
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F6218.wav,-3,18,w_4871882935187677321
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F8D21.wav,-3,21,w_4871882935187677321
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3412.wav,-3,12,w_4871882935187677321
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3F23.wav,-3,23,w_4871882935187677321
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M2901.wav,-2,1,w_4871882935187677321
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F5D13.wav,-3,13,w_4871882935187677321
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0B11.wav,-3,11,w_4871882935187677321
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0404.wav,-3,4,w_4871882935187677321
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0404.wav,-3,4,w_15841630784445550163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0B11.wav,-3,11,w_15841630784445550163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F6218.wav,-2,18,w_15841630784445550163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3412.wav,-3,12,w_15841630784445550163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M2901.wav,-1,1,w_15841630784445550163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F8D21.wav,-3,21,w_15841630784445550163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3F23.wav,-3,23,w_15841630784445550163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F5D13.wav,-3,13,w_15841630784445550163
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F5D13.wav,-2,13,w_16458529622338626059
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F8D21.wav,-1,21,w_16458529622338626059
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2F6218.wav,-3,18,w_16458529622338626059
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0B11.wav,-3,11,w_16458529622338626059
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M2901.wav,-1,1,w_16458529622338626059
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M0404.wav,-3,4,w_16458529622338626059
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3412.wav,-2,12,w_16458529622338626059
3HXK2V1N5OMCK1WKMRHSCVXFOBQ2GX,EE2M3F23.wav,-1,23,w_16458529622338626059
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_14406785329710809271
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-3,6,w_14406785329710809271
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-2,1,w_14406785329710809271
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_14406785329710809271
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-1,39,w_14406785329710809271
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_14406785329710809271
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_14406785329710809271
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-2,13,w_14406785329710809271
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-3,17,w_18171075088753231203
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,2,7,w_18171075088753231203
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-3,39,w_18171075088753231203
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-3,6,w_18171075088753231203
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-3,21,w_18171075088753231203
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-2,1,w_18171075088753231203
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_18171075088753231203
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-3,13,w_18171075088753231203
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_15841630784445550163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_15841630784445550163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_15841630784445550163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-3,13,w_15841630784445550163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-2,6,w_15841630784445550163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_15841630784445550163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-2,1,w_15841630784445550163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-2,39,w_15841630784445550163
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-3,13,w_17240814650218889817
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_17240814650218889817
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-2,39,w_17240814650218889817
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_17240814650218889817
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-3,1,w_17240814650218889817
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-1,6,w_17240814650218889817
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-3,3,w_17240814650218889817
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_17240814650218889817
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_3711638398783268309
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-3,3,w_3711638398783268309
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-3,6,w_3711638398783268309
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_3711638398783268309
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-2,13,w_3711638398783268309
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_3711638398783268309
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-1,1,w_3711638398783268309
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-2,39,w_3711638398783268309
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-3,7,w_3685451409838402909
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_3685451409838402909
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-3,1,w_3685451409838402909
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-2,6,w_3685451409838402909
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_3685451409838402909
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-3,39,w_3685451409838402909
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_3685451409838402909
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-3,13,w_3685451409838402909
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_3457001447117728892
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-2,13,w_3457001447117728892
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-3,17,w_3457001447117728892
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-2,1,w_3457001447117728892
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-3,39,w_3457001447117728892
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-2,6,w_3457001447117728892
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-3,7,w_3457001447117728892
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_3457001447117728892
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-3,13,w_16400743800880806305
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-3,3,w_16400743800880806305
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_16400743800880806305
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-3,17,w_16400743800880806305
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-3,6,w_16400743800880806305
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-3,39,w_16400743800880806305
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-1,1,w_16400743800880806305
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_16400743800880806305
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-1,7,w_16458529622338626059
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-2,6,w_16458529622338626059
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_16458529622338626059
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-2,21,w_16458529622338626059
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-1,39,w_16458529622338626059
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-1,17,w_16458529622338626059
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-2,13,w_16458529622338626059
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-1,1,w_16458529622338626059
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-2,39,w_15905083940367992735
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-2,1,w_15905083940367992735
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-3,6,w_15905083940367992735
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_15905083940367992735
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5707.wav,-2,7,w_15905083940367992735
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M3513.wav,-3,13,w_15905083940367992735
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-3,21,w_15905083940367992735
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_15905083940367992735
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2M0303.wav,-2,3,w_11795945980123440082
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6117.wav,-2,17,w_11795945980123440082
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F5101.wav,-2,1,w_11795945980123440082
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7E06.wav,-2,6,w_11795945980123440082
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F7739.wav,-2,39,w_11795945980123440082
344M16OZLMMAP9PM2FPO4GF1MQ2ENJ,EE2F6521.wav,-1,21,w_11795945980123440082
