HITId,short_file_name,vote,condition_num,workerid_hash
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_7926638929308070486
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-2,6,w_7926638929308070486
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-3,8,w_7926638929308070486
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_7926638929308070486
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_7926638929308070486
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-1,8,w_1871628393169974790
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-2,26,w_1871628393169974790
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-2,26,w_1871628393169974790
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_1871628393169974790
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_1871628393169974790
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-2,6,w_1871628393169974790
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-1,15,w_1871628393169974790
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_1871628393169974790
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-2,7,w_794967185916891332
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-3,16,w_794967185916891332
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-1,8,w_794967185916891332
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_794967185916891332
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_794967185916891332
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_794967185916891332
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-1,15,w_794967185916891332
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-2,26,w_794967185916891332
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-2,26,w_140686753385347817
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-2,26,w_140686753385347817
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_140686753385347817
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_140686753385347817
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-3,8,w_140686753385347817
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_140686753385347817
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-2,15,w_140686753385347817
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_140686753385347817
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_1674665474726651467
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_1674665474726651467
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_1674665474726651467
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-3,8,w_1674665474726651467
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-2,7,w_1674665474726651467
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-3,16,w_1674665474726651467
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-2,15,w_1674665474726651467
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-3,39,w_1674665474726651467
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-2,26,w_1774787757465054657
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-2,8,w_1774787757465054657
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-2,15,w_1774787757465054657
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_1774787757465054657
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-3,16,w_1774787757465054657
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_1774787757465054657
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_1774787757465054657
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_1774787757465054657
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-2,26,w_16035415122667424832
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_16035415122667424832
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-3,8,w_16035415122667424832
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-1,15,w_16035415122667424832
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_16035415122667424832
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-1,16,w_16035415122667424832
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-2,26,w_16035415122667424832
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-1,6,w_16035415122667424832
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_2221887117592000254
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-1,15,w_2221887117592000254
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-2,6,w_2221887117592000254
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_2221887117592000254
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-3,8,w_2221887117592000254
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_2221887117592000254
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_2221887117592000254
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_2221887117592000254
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_14404015027151167494
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_14404015027151167494
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-2,15,w_14404015027151167494
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-1,8,w_14404015027151167494
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_14404015027151167494
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_14404015027151167494
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_14404015027151167494
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_14404015027151167494
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-3,39,w_6548669199806856696
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_6548669199806856696
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-2,8,w_6548669199806856696
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_6548669199806856696
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_6548669199806856696
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-1,15,w_6548669199806856696
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_6548669199806856696
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-2,7,w_6548669199806856696
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_1474329565364144460
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_1474329565364144460
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_1474329565364144460
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-3,16,w_1474329565364144460
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-2,15,w_1474329565364144460
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_1474329565364144460
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_1474329565364144460
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-3,8,w_1474329565364144460
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-1,15,w_8926309993467244877
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_8926309993467244877
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_8926309993467244877
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_8926309993467244877
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-3,39,w_8926309993467244877
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-1,8,w_8926309993467244877
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_8926309993467244877
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_8926309993467244877
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-1,8,w_5359977347968220107
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_5359977347968220107
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-1,6,w_5359977347968220107
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_5359977347968220107
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_5359977347968220107
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-3,15,w_5359977347968220107
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_5359977347968220107
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_5359977347968220107
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-2,26,w_1298897001120593018
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_1298897001120593018
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-3,16,w_1298897001120593018
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_1298897001120593018
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-2,6,w_1298897001120593018
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-2,8,w_1298897001120593018
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_1298897001120593018
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-2,15,w_1298897001120593018
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_1421200337484683103
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-3,15,w_1421200337484683103
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,3,39,w_1421200337484683103
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,2,26,w_1421200337484683103
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,1,26,w_1421200337484683103
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-3,8,w_1421200337484683103
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,0,6,w_1421200337484683103
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,3,7,w_1421200337484683103
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_4028835544532222951
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-2,26,w_4028835544532222951
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-3,16,w_4028835544532222951
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-3,39,w_4028835544532222951
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-3,8,w_4028835544532222951
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_4028835544532222951
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-2,7,w_4028835544532222951
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-2,15,w_4028835544532222951
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-3,39,w_7623384357994015849
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-3,26,w_7623384357994015849
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_7623384357994015849
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-3,6,w_7623384357994015849
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-3,16,w_7623384357994015849
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-3,8,w_7623384357994015849
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-2,15,w_7623384357994015849
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_7623384357994015849
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-2,16,w_7474858676079108388
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-1,15,w_7474858676079108388
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-2,6,w_7474858676079108388
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-2,26,w_7474858676079108388
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-2,26,w_7474858676079108388
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_7474858676079108388
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-2,8,w_7474858676079108388
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-2,7,w_7474858676079108388
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0F15.wav,-2,15,w_17061463120531550133
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M4226.wav,-2,26,w_17061463120531550133
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M1A26.wav,-3,26,w_17061463120531550133
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0808.wav,-2,8,w_17061463120531550133
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M0707.wav,-3,7,w_17061463120531550133
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F7E06.wav,-2,6,w_17061463120531550133
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2F8816.wav,-3,16,w_17061463120531550133
3XEIP58NM4UIC4DXMPNMCYCU5FNZLC,EE2M2739.wav,-2,39,w_17061463120531550133
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-1,22,w_140686753385347817
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_140686753385347817
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-3,9,w_140686753385347817
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-2,20,w_140686753385347817
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-2,13,w_140686753385347817
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-3,10,w_140686753385347817
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-3,3,w_140686753385347817
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-2,17,w_140686753385347817
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-3,17,w_11120056520064390473
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-3,9,w_11120056520064390473
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_11120056520064390473
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-3,10,w_11120056520064390473
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-3,3,w_11120056520064390473
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_11120056520064390473
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-1,22,w_11120056520064390473
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-2,20,w_11120056520064390473
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-2,9,w_7926638929308070486
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-1,22,w_7926638929308070486
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-1,20,w_7926638929308070486
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_7926638929308070486
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-3,10,w_7926638929308070486
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-2,3,w_7926638929308070486
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-1,17,w_7926638929308070486
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-2,11,w_7926638929308070486
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-2,20,w_7474858676079108388
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_7474858676079108388
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-1,9,w_7474858676079108388
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-2,11,w_7474858676079108388
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-2,22,w_7474858676079108388
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-2,10,w_7474858676079108388
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-2,17,w_7474858676079108388
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-1,3,w_7474858676079108388
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_16035415122667424832
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-2,22,w_16035415122667424832
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-2,10,w_16035415122667424832
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-2,20,w_16035415122667424832
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_16035415122667424832
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-3,3,w_16035415122667424832
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-3,17,w_16035415122667424832
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-2,9,w_16035415122667424832
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_14404015027151167494
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-2,3,w_14404015027151167494
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-3,10,w_14404015027151167494
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-3,9,w_14404015027151167494
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_14404015027151167494
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-3,20,w_14404015027151167494
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-3,22,w_14404015027151167494
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-3,17,w_14404015027151167494
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-2,3,w_5598498582093918219
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-2,11,w_5598498582093918219
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-1,17,w_5598498582093918219
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-2,10,w_5598498582093918219
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_5598498582093918219
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-2,9,w_5598498582093918219
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-2,22,w_5598498582093918219
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-2,20,w_5598498582093918219
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_6548669199806856696
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-1,22,w_6548669199806856696
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-2,9,w_6548669199806856696
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-3,20,w_6548669199806856696
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_6548669199806856696
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-3,10,w_6548669199806856696
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-2,17,w_6548669199806856696
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-3,3,w_6548669199806856696
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_1871628393169974790
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-2,9,w_1871628393169974790
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-2,13,w_1871628393169974790
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-2,22,w_1871628393169974790
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-2,20,w_1871628393169974790
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-2,3,w_1871628393169974790
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-2,17,w_1871628393169974790
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-2,10,w_1871628393169974790
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-2,22,w_128487857387838960
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-2,10,w_128487857387838960
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-3,3,w_128487857387838960
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-2,13,w_128487857387838960
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-2,20,w_128487857387838960
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-2,9,w_128487857387838960
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-2,17,w_128487857387838960
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_128487857387838960
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_3133941432756370856
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-3,10,w_3133941432756370856
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-3,3,w_3133941432756370856
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-3,20,w_3133941432756370856
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-3,9,w_3133941432756370856
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-2,22,w_3133941432756370856
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_3133941432756370856
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-3,17,w_3133941432756370856
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-3,3,w_4028835544532222951
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-2,17,w_4028835544532222951
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,-2,22,w_4028835544532222951
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_4028835544532222951
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-3,20,w_4028835544532222951
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_4028835544532222951
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-3,10,w_4028835544532222951
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-3,9,w_4028835544532222951
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3109.wav,-2,9,w_4718226090970434892
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3E22.wav,0,22,w_4718226090970434892
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M0303.wav,-2,3,w_4718226090970434892
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-1,10,w_4718226090970434892
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-2,13,w_4718226090970434892
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-2,17,w_4718226090970434892
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-3,20,w_4718226090970434892
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3311.wav,-3,11,w_4718226090970434892
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M1117.wav,-2,17,w_8547942778457404125
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F6420.wav,-2,20,w_8547942778457404125
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2M3210.wav,-2,10,w_8547942778457404125
371QPA24D6V90L0UNNGL6V2ZMDX1TT,EE2F5D13.wav,-3,13,w_8547942778457404125
